Gene,V,F,R,T,O_max
Gene_7472,1.0,8.0,4.958724202626642,8.5,0
Gene_7503,1.0,8.0,4.706378986866792,8.5,0
Gene_7502,1.0,8.0,4.357410881801126,8.5,0
Gene_7501,1.0,8.0,4.694183864915572,8.5,0
Gene_7500,1.0,8.0,6.058161350844278,8.5,0
Gene_7499,1.0,8.0,3.650093808630394,8.5,0
Gene_7498,1.0,8.0,5.488742964352721,8.5,0
Gene_7497,1.0,8.0,3.7908067542213884,8.5,0
Gene_7496,1.0,8.0,4.536585365853659,8.5,0
Gene_7495,1.0,8.0,3.3986866791744843,8.5,0
Gene_7494,1.0,8.0,3.325515947467167,8.5,0
Gene_7493,1.0,8.0,5.704502814258912,8.5,0
Gene_7492,1.0,8.0,4.858348968105066,8.5,0
Gene_7491,1.0,8.0,4.7636022514071295,8.5,0
Gene_7490,1.0,8.0,4.213883677298311,8.5,0
Gene_7489,1.0,8.0,5.129455909943715,8.5,0
Gene_7488,1.0,8.0,4.872420262664165,8.5,0
Gene_7519,1.0,8.0,5.647279549718575,8.5,0
Gene_7518,1.0,8.0,5.967166979362101,8.5,0
Gene_7517,1.0,8.0,5.202626641651031,8.5,0
Gene_7516,1.0,8.0,5.692307692307692,8.5,0
Gene_7515,1.0,8.0,6.48030018761726,8.5,0
Gene_7514,1.0,8.0,5.042213883677298,8.5,0
Gene_7513,1.0,8.0,4.879924953095685,8.5,0
Gene_7512,1.0,8.0,5.5009380863039405,8.5,0
Gene_7511,1.0,8.0,6.450281425891182,8.5,0
Gene_7510,1.0,8.0,4.762664165103189,8.5,0
Gene_7509,1.0,8.0,4.075984990619137,8.5,0
Gene_7508,1.0,8.0,4.4399624765478425,8.5,0
Gene_7507,1.0,8.0,3.3574108818011257,8.5,0
Gene_7506,1.0,8.0,3.144465290806754,8.5,0
Gene_7505,1.0,8.0,5.469981238273921,8.5,0
Gene_7504,1.0,8.0,5.899624765478424,8.5,0
Gene_7535,1.0,8.0,5.446529080675422,8.5,0
Gene_7534,1.0,8.0,4.171669793621014,8.5,0
Gene_7533,1.0,8.0,5.493433395872421,8.5,0
Gene_7532,1.0,8.0,5.727016885553471,8.5,0
Gene_7531,1.0,8.0,4.516885553470919,8.5,0
Gene_7530,1.0,8.0,3.4671669793621005,8.5,0
Gene_7529,1.0,8.0,7.854596622889306,8.5,0
Gene_7528,1.0,8.0,5.51500938086304,8.5,0
Gene_7527,1.0,8.0,5.337711069418386,8.5,0
Gene_7526,1.0,8.0,3.4212007504690427,8.5,0
Gene_7525,1.0,8.0,5.449343339587243,8.5,0
Gene_7524,1.0,8.0,3.712007504690431,8.5,0
Gene_7523,1.0,8.0,4.214821763602251,8.5,0
Gene_7522,1.0,8.0,4.6285178236397755,8.5,0
Gene_7521,1.0,8.0,5.430581613508442,8.5,0
Gene_7520,1.0,8.0,5.291744840525329,8.5,0
Gene_7551,1.0,8.0,5.451219512195122,8.5,0
Gene_7550,1.0,8.0,4.261726078799249,8.5,0
Gene_7549,1.0,8.0,3.963414634146342,8.5,0
Gene_7548,1.0,8.0,5.293621013133208,8.5,0
Gene_7547,1.0,8.0,4.773921200750469,8.5,0
Gene_7546,1.0,8.0,3.940900562851782,8.5,0
Gene_7545,1.0,8.0,5.549718574108819,8.5,0
Gene_7544,1.0,8.0,5.25984990619137,8.5,0
Gene_7543,1.0,8.0,4.585365853658537,8.5,0
Gene_7542,1.0,8.0,5.163227016885553,8.5,0
Gene_7541,1.0,8.0,4.851782363977486,8.5,0
Gene_7540,1.0,8.0,3.4080675422138835,8.5,0
Gene_7539,1.0,8.0,5.887429643527204,8.5,0
Gene_7538,1.0,8.0,5.48217636022514,8.5,0
Gene_7537,1.0,8.0,5.123827392120075,8.5,0
Gene_7536,1.0,8.0,4.967166979362101,8.5,0
Gene_7567,1.0,8.0,5.100375234521576,8.5,0
Gene_7566,1.0,8.0,4.710131332082551,8.5,0
Gene_7565,1.0,8.0,4.277673545966229,8.5,0
Gene_7564,1.0,8.0,4.7926829268292686,8.5,0
Gene_7563,1.0,8.0,3.73639774859287,8.5,0
Gene_7562,1.0,8.0,6.090994371482177,8.5,0
Gene_7561,1.0,8.0,5.001876172607879,8.5,0
Gene_7560,1.0,8.0,5.681988742964352,8.5,0
Gene_7559,1.0,8.0,6.2317073170731705,8.5,0
Gene_7558,1.0,8.0,4.962476547842401,8.5,0
Gene_7557,1.0,8.0,5.042213883677298,8.5,0
Gene_7556,1.0,8.0,3.0863039399624763,8.5,0
Gene_7555,1.0,8.0,4.132270168855535,8.5,0
Gene_7554,1.0,8.0,7.26172607879925,8.5,0
Gene_7553,1.0,8.0,4.514071294559099,8.5,0
Gene_7552,1.0,8.0,4.685741088180112,8.5,0
Gene_7583,1.0,8.0,6.445590994371482,8.5,0
Gene_7582,1.0,8.0,4.669793621013133,8.5,0
Gene_7581,1.0,8.0,3.9812382739212007,8.5,0
Gene_7580,1.0,8.0,4.5206378986866795,8.5,0
Gene_7579,1.0,8.0,5.4230769230769225,8.5,0
Gene_7578,1.0,8.0,6.1529080675422145,8.5,0
Gene_7577,1.0,8.0,4.897748592870544,8.5,0
Gene_7576,1.0,8.0,5.975609756097561,8.5,0
Gene_7575,1.0,8.0,5.811444652908068,8.5,0
Gene_7574,1.0,8.0,5.2879924953095685,8.5,0
Gene_7573,1.0,8.0,4.229831144465291,8.5,0
Gene_7572,1.0,8.0,5.913696060037523,8.5,0
Gene_7571,1.0,8.0,5.424015009380863,8.5,0
Gene_7570,1.0,8.0,4.597560975609756,8.5,0
Gene_7569,1.0,8.0,4.0046904315197,8.5,0
Gene_7568,1.0,8.0,5.348030018761726,8.5,0
Gene_7599,1.0,8.0,4.6726078799249535,8.5,0
Gene_7598,1.0,8.0,5.571294559099437,8.5,0
Gene_7597,1.0,8.0,5.571294559099437,8.5,0
Gene_7596,1.0,8.0,3.5459662288930582,8.5,0
Gene_7595,1.0,8.0,3.943714821763602,8.5,0
Gene_7594,1.0,8.0,4.8320825515947465,8.5,0
Gene_7593,1.0,8.0,4.975609756097561,8.5,0
Gene_7592,1.0,8.0,4.766416510318949,8.5,0
Gene_7591,1.0,8.0,5.626641651031895,8.5,0
Gene_7590,1.0,8.0,5.358348968105066,8.5,0
Gene_7589,1.0,8.0,5.014071294559099,8.5,0
Gene_7588,1.0,8.0,5.132270168855535,8.5,0
Gene_7587,1.0,8.0,6.523452157598499,8.5,0
Gene_7586,1.0,8.0,4.75984990619137,8.5,0
Gene_7585,1.0,8.0,4.374296435272045,8.5,0
Gene_7584,1.0,8.0,5.587242026266416,8.5,0
Gene_7615,1.0,8.0,5.188555347091932,8.5,0
Gene_7614,1.0,8.0,3.863977485928705,8.5,0
Gene_7613,1.0,8.0,5.455909943714822,8.5,0
Gene_7612,1.0,8.0,3.7138836772983113,8.5,0
Gene_7611,1.0,8.0,6.356472795497186,8.5,0
Gene_7610,1.0,8.0,5.024390243902439,8.5,0
Gene_7609,1.0,8.0,6.26454033771107,8.5,0
Gene_7608,1.0,8.0,4.99718574108818,8.5,0
Gene_7607,1.0,8.0,5.135084427767355,8.5,0
Gene_7606,1.0,8.0,5.132270168855535,8.5,0
Gene_7605,1.0,8.0,5.637898686679175,8.5,0
Gene_7604,1.0,8.0,5.9812382739212016,8.5,0
Gene_7603,1.0,8.0,6.847091932457786,8.5,0
Gene_7602,1.0,8.0,4.114446529080675,8.5,0
Gene_7601,1.0,8.0,4.993433395872421,8.5,0
Gene_7600,1.0,8.0,5.792682926829268,8.5,0
Gene_7631,1.0,8.0,4.727016885553471,8.5,0
Gene_7630,1.0,8.0,5.469981238273921,8.5,0
Gene_7629,1.0,8.0,5.545966228893057,8.5,0
Gene_7628,1.0,8.0,5.558161350844277,8.5,0
Gene_7627,1.0,8.0,4.152908067542214,8.5,0
Gene_7626,1.0,8.0,6.193245778611632,8.5,0
Gene_7625,1.0,8.0,5.151031894934333,8.5,0
Gene_7624,1.0,8.0,6.097560975609756,8.5,0
Gene_7623,1.0,8.0,5.393058161350845,8.5,0
Gene_7622,1.0,8.0,4.582551594746716,8.5,0
Gene_7621,1.0,8.0,5.349906191369607,8.5,0
Gene_7620,1.0,8.0,5.027204502814259,8.5,0
Gene_7619,1.0,8.0,3.6772983114446522,8.5,0
Gene_7618,1.0,8.0,4.174484052532833,8.5,0
Gene_7617,1.0,8.0,6.168855534709193,8.5,0
Gene_7616,1.0,8.0,6.036585365853658,8.5,0
Gene_7647,1.0,8.0,4.1313320825515945,8.5,0
Gene_7646,1.0,8.0,5.169793621013134,8.5,0
Gene_7645,1.0,8.0,5.529080675422139,8.5,0
Gene_7644,1.0,8.0,4.593808630393996,8.5,0
Gene_7643,1.0,8.0,4.410881801125703,8.5,0
Gene_7642,1.0,8.0,3.7251407129455902,8.5,0
Gene_7641,1.0,8.0,4.75328330206379,8.5,0
Gene_7640,1.0,8.0,5.766416510318949,8.5,0
Gene_7639,1.0,8.0,4.983114446529081,8.5,0
Gene_7638,1.0,8.0,5.657598499061914,8.5,0
Gene_7637,1.0,8.0,4.840525328330206,8.5,0
Gene_7636,1.0,8.0,4.99718574108818,8.5,0
Gene_7635,1.0,8.0,5.443714821763602,8.5,0
Gene_7634,1.0,8.0,4.0037523452157595,8.5,0
Gene_7633,1.0,8.0,5.413696060037524,8.5,0
Gene_7632,1.0,8.0,4.214821763602251,8.5,0
Gene_7663,1.0,8.0,4.347091932457786,8.5,0
Gene_7662,1.0,8.0,5.583489681050658,8.5,0
Gene_7661,1.0,8.0,4.527204502814259,8.5,0
Gene_7660,1.0,8.0,4.059099437148218,8.5,0
Gene_7659,1.0,8.0,5.893996247654785,8.5,0
Gene_7658,1.0,8.0,5.456848030018762,8.5,0
Gene_7657,1.0,8.0,5.127579737335834,8.5,0
Gene_7656,1.0,8.0,4.0046904315197,8.5,0
Gene_7655,1.0,8.0,4.882739212007505,8.5,0
Gene_7654,1.0,8.0,4.328330206378987,8.5,0
Gene_7653,1.0,8.0,4.182926829268292,8.5,0
Gene_7652,1.0,8.0,5.388367729831145,8.5,0
Gene_7651,1.0,8.0,4.590056285178236,8.5,0
Gene_7650,1.0,8.0,4.300187617260788,8.5,0
Gene_7649,1.0,8.0,3.7861163227016887,8.5,0
Gene_7648,1.0,8.0,4.166979362101313,8.5,0
Gene_7679,1.0,8.0,4.452157598499062,8.5,0
Gene_7678,1.0,8.0,5.176360225140712,8.5,0
Gene_7677,1.0,8.0,5.427767354596623,8.5,0
Gene_7676,1.0,8.0,5.659474671669794,8.5,0
Gene_7675,1.0,8.0,5.74671669793621,8.5,0
Gene_7674,1.0,8.0,4.367729831144465,8.5,0
Gene_7673,1.0,8.0,5.3958724202626644,8.5,0
Gene_7672,1.0,8.0,5.22514071294559,8.5,0
Gene_7671,1.0,8.0,5.825515947467167,8.5,0
Gene_7670,1.0,8.0,5.078799249530956,8.5,0
Gene_7669,1.0,8.0,5.6876172607879925,8.5,0
Gene_7668,1.0,8.0,6.560975609756098,8.5,0
Gene_7667,1.0,8.0,4.564727954971858,8.5,0
Gene_7666,1.0,8.0,3.7786116322701684,8.5,0
Gene_7665,1.0,8.0,5.145403377110695,8.5,0
Gene_7664,1.0,8.0,5.144465290806755,8.5,0
Gene_7695,1.0,8.0,5.566604127579737,8.5,0
Gene_7694,1.0,8.0,6.00562851782364,8.5,0
Gene_7693,1.0,8.0,4.543151969981238,8.5,0
Gene_7692,1.0,8.0,5.5919324577861165,8.5,0
Gene_7691,1.0,8.0,4.526266416510319,8.5,0
Gene_7690,1.0,8.0,4.0675422138836765,8.5,0
Gene_7689,1.0,8.0,5.688555347091933,8.5,0
Gene_7688,1.0,8.0,3.9559099437148215,8.5,0
Gene_7687,1.0,8.0,4.1923076923076925,8.5,0
Gene_7686,1.0,8.0,5.127579737335834,8.5,0
Gene_7685,1.0,8.0,6.338649155722327,8.5,0
Gene_7684,1.0,8.0,6.215759849906192,8.5,0
Gene_7683,1.0,8.0,3.264540337711069,8.5,0
Gene_7682,1.0,8.0,5.677298311444653,8.5,0
Gene_7681,1.0,8.0,4.73733583489681,8.5,0
Gene_7680,1.0,8.0,4.802063789868668,8.5,0
Gene_7711,1.0,8.0,4.095684803001876,8.5,0
Gene_7710,1.0,8.0,6.2073170731707314,8.5,0
Gene_7709,1.0,8.0,6.088180112570356,8.5,0
Gene_7708,1.0,8.0,3.391181988742964,8.5,0
Gene_7707,1.0,8.0,4.105065666041275,8.5,0
Gene_7706,1.0,8.0,4.341463414634147,8.5,0
Gene_7705,1.0,8.0,4.542213883677299,8.5,0
Gene_7704,1.0,8.0,5.361163227016885,8.5,0
Gene_7703,1.0,8.0,5.493433395872421,8.5,0
Gene_7702,1.0,8.0,4.51219512195122,8.5,0
Gene_7701,1.0,8.0,6.454033771106942,8.5,0
Gene_7700,1.0,8.0,4.521575984990619,8.5,0
Gene_7699,1.0,8.0,4.706378986866792,8.5,0
Gene_7698,1.0,8.0,5.904315196998123,8.5,0
Gene_7697,1.0,8.0,4.916510318949343,8.5,0
Gene_7696,1.0,8.0,5.5403377110694185,8.5,0
Gene_7727,1.0,8.0,4.529080675422139,8.5,0
Gene_7726,1.0,8.0,5.220450281425891,8.5,0
Gene_7725,1.0,8.0,3.8771106941838647,8.5,0
Gene_7724,1.0,8.0,5.382739212007505,8.5,0
Gene_7723,1.0,8.0,4.783302063789868,8.5,0
Gene_7722,1.0,8.0,5.224202626641651,8.5,0
Gene_7721,1.0,8.0,5.298311444652908,8.5,0
Gene_7720,1.0,8.0,6.088180112570356,8.5,0
Gene_7719,1.0,8.0,5.682926829268293,8.5,0
Gene_7718,1.0,8.0,4.4033771106941835,8.5,0
Gene_7717,1.0,8.0,5.436210131332082,8.5,0
Gene_7716,1.0,8.0,6.439024390243903,8.5,0
Gene_7715,1.0,8.0,4.26078799249531,8.5,0
Gene_7714,1.0,8.0,3.076923076923077,8.5,0
Gene_7713,1.0,8.0,4.778611632270168,8.5,0
Gene_7712,1.0,8.0,6.1163227016885555,8.5,0
Gene_7743,1.0,8.0,5.306754221388368,8.5,0
Gene_7742,1.0,8.0,6.199812382739212,8.5,0
Gene_7741,1.0,8.0,4.25328330206379,8.5,0
Gene_7740,1.0,8.0,5.946529080675422,8.5,0
Gene_7739,1.0,8.0,5.486866791744841,8.5,0
Gene_7738,1.0,8.0,5.220450281425891,8.5,0
Gene_7737,1.0,8.0,3.167917448405253,8.5,0
Gene_7736,1.0,8.0,4.911819887429644,8.5,0
Gene_7735,1.0,8.0,3.9118198874296435,8.5,0
Gene_7734,1.0,8.0,5.427767354596623,8.5,0
Gene_7733,1.0,8.0,6.058161350844278,8.5,0
Gene_7732,1.0,8.0,4.100375234521576,8.5,0
Gene_7731,1.0,8.0,5.127579737335834,8.5,0
Gene_7730,1.0,8.0,4.355534709193246,8.5,0
Gene_7729,1.0,8.0,3.775797373358349,8.5,0
Gene_7728,1.0,8.0,5.847091932457786,8.5,0
Gene_7759,1.0,8.0,5.293621013133208,8.5,0
Gene_7758,1.0,8.0,6.00656660412758,8.5,0
Gene_7757,1.0,8.0,6.358348968105066,8.5,0
Gene_7756,1.0,8.0,4.651969981238274,8.5,0
Gene_7755,1.0,8.0,6.6041275797373356,8.5,0
Gene_7754,1.0,8.0,5.462476547842402,8.5,0
Gene_7753,1.0,8.0,3.8320825515947465,8.5,0
Gene_7752,1.0,8.0,5.764540337711069,8.5,0
Gene_7751,1.0,8.0,4.100375234521576,8.5,0
Gene_7750,1.0,8.0,4.121013133208255,8.5,0
Gene_7749,1.0,8.0,3.6697936210131332,8.5,0
Gene_7748,1.0,8.0,5.23452157598499,8.5,0
Gene_7747,1.0,8.0,4.064727954971858,8.5,0
Gene_7746,1.0,8.0,5.125703564727955,8.5,0
Gene_7745,1.0,8.0,3.9559099437148215,8.5,0
Gene_7744,1.0,8.0,5.74108818011257,8.5,0
Gene_7775,1.0,8.0,5.318949343339588,8.5,0
Gene_7774,1.0,8.0,5.030956848030019,8.5,0
Gene_7773,1.0,8.0,4.481238273921201,8.5,0
Gene_7772,1.0,8.0,5.23921200750469,8.5,0
Gene_7771,1.0,8.0,3.0103189493433398,8.5,0
Gene_7770,1.0,8.0,6.323639774859286,8.5,0
Gene_7769,1.0,8.0,5.176360225140712,8.5,0
Gene_7768,1.0,8.0,3.382739212007504,8.5,0
Gene_7767,1.0,8.0,5.131332082551595,8.5,0
Gene_7766,1.0,8.0,4.762664165103189,8.5,0
Gene_7765,1.0,8.0,4.949343339587243,8.5,0
Gene_7764,1.0,8.0,3.054409005628518,8.5,0
Gene_7763,1.0,8.0,4.773921200750469,8.5,0
Gene_7762,1.0,8.0,4.506566604127579,8.5,0
Gene_7761,1.0,8.0,5.468105065666041,8.5,0
Gene_7760,1.0,8.0,3.848968105065666,8.5,0
Gene_7791,1.0,8.0,4.76454033771107,8.5,0
Gene_7790,1.0,8.0,4.6923076923076925,8.5,0
Gene_7789,1.0,8.0,5.7091932457786125,8.5,0
Gene_7788,1.0,8.0,4.937148217636023,8.5,0
Gene_7787,1.0,8.0,6.081613508442777,8.5,0
Gene_7786,1.0,8.0,6.804878048780488,8.5,0
Gene_7785,1.0,8.0,5.150093808630394,8.5,0
Gene_7784,1.0,8.0,5.462476547842402,8.5,0
Gene_7783,1.0,8.0,5.113508442776736,8.5,0
Gene_7782,1.0,8.0,6.278611632270169,8.5,0
Gene_7781,1.0,8.0,5.274859287054409,8.5,0
Gene_7780,1.0,8.0,4.985928705440901,8.5,0
Gene_7779,1.0,8.0,5.284240150093808,8.5,0
Gene_7778,1.0,8.0,4.77016885553471,8.5,0
Gene_7777,1.0,8.0,6.224202626641651,8.5,0
Gene_7776,1.0,8.0,2.442776735459662,8.5,0
Gene_7807,1.0,8.0,5.063789868667917,8.5,0
Gene_7806,1.0,8.0,4.394934333958725,8.5,0
Gene_7805,1.0,8.0,5.417448405253284,8.5,0
Gene_7804,1.0,8.0,5.154784240150095,8.5,0
Gene_7803,1.0,8.0,4.0234521575984985,8.5,0
Gene_7802,1.0,8.0,3.7251407129455902,8.5,0
Gene_7801,1.0,8.0,5.580675422138837,8.5,0
Gene_7800,1.0,8.0,5.820825515947467,8.5,0
Gene_7799,1.0,8.0,3.9399624765478425,8.5,0
Gene_7798,1.0,8.0,5.603189493433396,8.5,0
Gene_7797,1.0,8.0,5.533771106941838,8.5,0
Gene_7796,1.0,8.0,4.635084427767355,8.5,0
Gene_7795,1.0,8.0,5.732645403377111,8.5,0
Gene_7794,1.0,8.0,4.034709193245779,8.5,0
Gene_7793,1.0,8.0,4.24671669793621,8.5,0
Gene_7792,1.0,8.0,4.820825515947467,8.5,0
Gene_7823,1.0,8.0,6.706378986866792,8.5,0
Gene_7822,1.0,8.0,4.957786116322701,8.5,0
Gene_7821,1.0,8.0,5.9033771106941835,8.5,0
Gene_7820,1.0,8.0,4.580675422138837,8.5,0
Gene_7819,1.0,8.0,4.2514071294559095,8.5,0
Gene_7818,1.0,8.0,5.967166979362101,8.5,0
Gene_7817,1.0,8.0,5.618198874296435,8.5,0
Gene_7816,1.0,8.0,4.641651031894934,8.5,0
Gene_7815,1.0,8.0,4.867729831144465,8.5,0
Gene_7814,1.0,8.0,4.878986866791744,8.5,0
Gene_7813,1.0,8.0,4.534709193245778,8.5,0
Gene_7812,1.0,8.0,4.434333958724203,8.5,0
Gene_7811,1.0,8.0,5.548780487804878,8.5,0
Gene_7810,1.0,8.0,4.209193245778612,8.5,0
Gene_7809,1.0,8.0,4.158536585365853,8.5,0
Gene_7808,1.0,8.0,4.975609756097561,8.5,0
Gene_7839,1.0,8.0,3.8536585365853657,8.5,0
Gene_7838,1.0,8.0,4.6313320825515945,8.5,0
Gene_7837,1.0,8.0,4.703564727954972,8.5,0
Gene_7836,1.0,8.0,4.451219512195122,8.5,0
Gene_7835,1.0,8.0,5.694183864915572,8.5,0
Gene_7834,1.0,8.0,4.664165103189493,8.5,0
Gene_7833,1.0,8.0,5.065666041275797,8.5,0
Gene_7832,1.0,8.0,4.273921200750469,8.5,0
Gene_7831,1.0,8.0,4.49249530956848,8.5,0
Gene_7830,1.0,8.0,4.708255159474671,8.5,0
Gene_7829,1.0,8.0,5.206378986866792,8.5,0
Gene_7828,1.0,8.0,5.813320825515947,8.5,0
Gene_7827,1.0,8.0,5.388367729831145,8.5,0
Gene_7826,1.0,8.0,5.913696060037523,8.5,0
Gene_7825,1.0,8.0,4.892120075046904,8.5,0
Gene_7824,1.0,8.0,5.630393996247655,8.5,0
Gene_7855,1.0,8.0,4.185741088180112,8.5,0
Gene_7854,1.0,8.0,3.395872420262664,8.5,0
Gene_7853,1.0,8.0,4.267354596622889,8.5,0
Gene_7852,1.0,8.0,3.3517823639774855,8.5,0
Gene_7851,1.0,8.0,4.690431519699812,8.5,0
Gene_7850,1.0,8.0,4.981238273921201,8.5,0
Gene_7849,1.0,8.0,4.384615384615385,8.5,0
Gene_7848,1.0,8.0,5.51219512195122,8.5,0
Gene_7847,1.0,8.0,6.208255159474671,8.5,0
Gene_7846,1.0,8.0,5.305816135084428,8.5,0
Gene_7845,1.0,8.0,3.9549718574108814,8.5,0
Gene_7844,1.0,8.0,5.593808630393996,8.5,0
Gene_7843,1.0,8.0,6.2926829268292686,8.5,0
Gene_7842,1.0,8.0,4.426829268292683,8.5,0
Gene_7841,1.0,8.0,4.856472795497186,8.5,0
Gene_7840,1.0,8.0,4.51219512195122,8.5,0
Gene_7871,1.0,8.0,4.052532833020638,8.5,0
Gene_7870,1.0,8.0,4.448405253283302,8.5,0
Gene_7869,1.0,8.0,5.043151969981238,8.5,0
Gene_7868,1.0,8.0,4.288930581613508,8.5,0
Gene_7867,1.0,8.0,4.851782363977486,8.5,0
Gene_7866,1.0,8.0,4.466228893058161,8.5,0
Gene_7865,1.0,8.0,3.7035647279549715,8.5,0
Gene_7864,1.0,8.0,4.9230769230769225,8.5,0
Gene_7863,1.0,8.0,5.325515947467167,8.5,0
Gene_7862,1.0,8.0,4.320825515947467,8.5,0
Gene_7861,1.0,8.0,3.663227016885553,8.5,0
Gene_7860,1.0,8.0,6.413696060037523,8.5,0
Gene_7859,1.0,8.0,6.0206378986866795,8.5,0
Gene_7858,1.0,8.0,4.9906191369606,8.5,0
Gene_7857,1.0,8.0,4.549718574108818,8.5,0
Gene_7856,1.0,8.0,4.4953095684803,8.5,0
Gene_7887,1.0,8.0,4.693245778611632,8.5,0
Gene_7886,1.0,8.0,5.561913696060038,8.5,0
Gene_7885,1.0,8.0,3.4174484052532828,8.5,0
Gene_7884,1.0,8.0,5.50281425891182,8.5,0
Gene_7883,1.0,8.0,4.892120075046904,8.5,0
Gene_7882,1.0,8.0,5.77298311444653,8.5,0
Gene_7881,1.0,8.0,6.353658536585366,8.5,0
Gene_7880,1.0,8.0,5.621013133208256,8.5,0
Gene_7879,1.0,8.0,4.75515947467167,8.5,0
Gene_7878,1.0,8.0,5.113508442776736,8.5,0
Gene_7877,1.0,8.0,5.330206378986867,8.5,0
Gene_7876,1.0,8.0,4.373358348968105,8.5,0
Gene_7875,1.0,8.0,5.071294559099437,8.5,0
Gene_7874,1.0,8.0,4.2711069418386485,8.5,0
Gene_7873,1.0,8.0,5.231707317073171,8.5,0
Gene_7872,1.0,8.0,5.848030018761726,8.5,0
Gene_7903,1.0,8.0,5.704502814258912,8.5,0
Gene_7902,1.0,8.0,5.843339587242027,8.5,0
Gene_7901,1.0,8.0,3.340525328330206,8.5,0
Gene_7900,1.0,8.0,5.25046904315197,8.5,0
Gene_7899,1.0,8.0,4.664165103189493,8.5,0
Gene_7898,1.0,8.0,4.454971857410881,8.5,0
Gene_7897,1.0,8.0,4.9474671669793615,8.5,0
Gene_7896,1.0,8.0,5.00093808630394,8.5,0
Gene_7895,1.0,8.0,5.529080675422139,8.5,0
Gene_7894,1.0,8.0,4.958724202626642,8.5,0
Gene_7893,1.0,8.0,7.424015009380863,8.5,0
Gene_7892,1.0,8.0,5.173545966228893,8.5,0
Gene_7891,1.0,8.0,5.374296435272044,8.5,0
Gene_7890,1.0,8.0,5.043151969981238,8.5,0
Gene_7889,1.0,8.0,4.597560975609756,8.5,0
Gene_7888,1.0,8.0,4.50562851782364,8.5,0
Gene_7919,1.0,8.0,5.229831144465291,8.5,0
Gene_7918,1.0,8.0,4.193245778611632,8.5,0
Gene_7917,1.0,8.0,3.6726078799249526,8.5,0
Gene_7916,1.0,8.0,5.030956848030019,8.5,0
Gene_7915,1.0,8.0,5.297373358348968,8.5,0
Gene_7914,1.0,8.0,3.73545966228893,8.5,0
Gene_7913,1.0,8.0,3.796435272045028,8.5,0
Gene_7912,1.0,8.0,5.308630393996248,8.5,0
Gene_7911,1.0,8.0,4.151969981238274,8.5,0
Gene_7910,1.0,8.0,6.132270168855535,8.5,0
Gene_7909,1.0,8.0,4.031894934333958,8.5,0
Gene_7908,1.0,8.0,4.902439024390244,8.5,0
Gene_7907,1.0,8.0,4.4277673545966225,8.5,0
Gene_7906,1.0,8.0,5.562851782363978,8.5,0
Gene_7905,1.0,8.0,5.777673545966229,8.5,0
Gene_7904,1.0,8.0,5.217636022514071,8.5,0
Gene_7935,1.0,8.0,4.658536585365853,8.5,0
Gene_7934,1.0,8.0,5.338649155722326,8.5,0
Gene_7933,1.0,8.0,5.062851782363977,8.5,0
Gene_7932,1.0,8.0,6.233583489681051,8.5,0
Gene_7931,1.0,8.0,4.435272045028142,8.5,0
Gene_7930,1.0,8.0,6.26078799249531,8.5,0
Gene_7929,1.0,8.0,3.4080675422138835,8.5,0
Gene_7928,1.0,8.0,4.24015009380863,8.5,0
Gene_7927,1.0,8.0,7.129455909943715,8.5,0
Gene_7926,1.0,8.0,5.916510318949344,8.5,0
Gene_7925,1.0,8.0,5.00281425891182,8.5,0
Gene_7924,1.0,8.0,4.23264540337711,8.5,0
Gene_7923,1.0,8.0,5.212945590994371,8.5,0
Gene_7922,1.0,8.0,4.676360225140713,8.5,0
Gene_7921,1.0,8.0,4.859287054409005,8.5,0
Gene_7920,1.0,8.0,5.50562851782364,8.5,0
Gene_7951,1.0,8.0,5.644465290806754,8.5,0
Gene_7950,1.0,8.0,4.757035647279549,8.5,0
Gene_7949,1.0,8.0,6.485928705440901,8.5,0
Gene_7948,1.0,8.0,5.075984990619137,8.5,0
Gene_7947,1.0,8.0,4.405253283302064,8.5,0
Gene_7946,1.0,8.0,4.690431519699812,8.5,0
Gene_7945,1.0,8.0,4.694183864915572,8.5,0
Gene_7944,1.0,8.0,5.189493433395872,8.5,0
Gene_7943,1.0,8.0,5.352720450281426,8.5,0
Gene_7942,1.0,8.0,5.726078799249531,8.5,0
Gene_7941,1.0,8.0,3.8874296435272044,8.5,0
Gene_7940,1.0,8.0,3.465290806754221,8.5,0
Gene_7939,1.0,8.0,2.913696060037523,8.5,0
Gene_7938,1.0,8.0,4.3639774859287055,8.5,0
Gene_7937,1.0,8.0,4.846153846153846,8.5,0
Gene_7936,1.0,8.0,4.99624765478424,8.5,0
Gene_7967,1.0,8.0,5.73921200750469,8.5,0
Gene_7966,1.0,8.0,6.2926829268292686,8.5,0
Gene_7965,1.0,8.0,4.529080675422139,8.5,0
Gene_7964,1.0,8.0,3.7185741088180113,8.5,0
Gene_7963,1.0,8.0,6.477485928705441,8.5,0
Gene_7962,1.0,8.0,4.74015009380863,8.5,0
Gene_7961,1.0,8.0,4.3076923076923075,8.5,0
Gene_7960,1.0,8.0,4.6285178236397755,8.5,0
Gene_7959,1.0,8.0,4.469981238273921,8.5,0
Gene_7958,1.0,8.0,4.51782363977486,8.5,0
Gene_7957,1.0,8.0,3.99718574108818,8.5,0
Gene_7956,1.0,8.0,5.24577861163227,8.5,0
Gene_7955,1.0,8.0,5.967166979362101,8.5,0
Gene_7954,1.0,8.0,6.435272045028142,8.5,0
